,First,Longitude,Latitude,Longitude_difference,Latitude_difference,distance(km),month
0,2023-06-08 20:18:48,126.214,25.105,-0.1490000000000009,-0.2010000000000005,110.66681631548155,6
1,2023-06-11 20:13:48,127.114,25.679,0.5990000000000038,1.0079999999999991,127.26482469108832,6
2,2023-06-12 10:48:48,126.515,24.671,0.09900000000000375,-0.13100000000000023,17.667705069034483,6
3,2023-06-12 20:18:48,126.416,24.802,0.5990000000000038,1.0210000000000008,212.80762479758138,6
4,2023-06-16 20:18:48,127.503,23.166,0.597999999999999,1.033999999999999,130.3268021263135,6
5,2023-06-17 10:42:48,126.905,22.132,0.09799999999999898,-0.1559999999999988,548.3411277377606,6
6,2023-07-15 20:26:48,125.811,26.962,-0.6369999999999862,-1.1600000000000001,246.66384778633667,7
7,2023-07-28 20:41:48,124.93,24.89,0.1290000000000049,0.12300000000000111,18.882151126877886,7
8,2023-07-29 10:51:48,124.801,24.767,0.0040000000000048885,-0.15200000000000102,16.90644751075181,7
9,2023-07-29 20:42:48,124.797,24.919,0.6299999999999955,1.1799999999999997,145.91203293819132,7
10,2023-07-30 10:51:48,124.167,23.739,-0.6189999999999998,1.2029999999999994,147.98497492286708,7
11,2023-07-30 20:47:48,124.786,22.536,-0.24399999999999977,-0.6769999999999996,79.32090579398192,7
12,2023-07-31 10:46:48,125.03,23.213,0.257000000000005,-0.7079999999999984,82.96911235856747,7
13,2023-07-31 20:45:48,124.773,23.921,-0.3680000000000092,-0.9430000000000014,111.2822555125044,7
14,2023-08-01 10:48:48,125.141,24.864,0.13300000000000978,-0.44099999999999895,131.6542773283391,8
15,2023-08-04 20:40:48,126.321,24.363,0.262999999999991,0.43400000000000105,55.14531938518733,8
16,2023-08-05 10:40:48,126.058,23.929,-0.36199999999999477,0.6789999999999985,291.10300381443983,8
17,2023-08-11 10:34:48,125.485,21.365,-0.6039999999999992,1.4909999999999997,537.2399914105912,8
18,2023-10-24 09:49:48,120.342,22.086,-0.35899999999999466,-1.4430000000000014,164.6193923109715,10
19,2023-10-24 21:35:48,120.701,23.529,-0.11000000000001364,0.8979999999999997,100.48504025352054,10
20,2023-10-25 09:46:48,120.811,22.631,0.26400000000001,1.615000000000002,182.03110961347764,10
21,2023-10-27 21:34:48,120.748,20.995,0.13500000000000512,-0.3200000000000003,183.66732577326218,10
22,2023-11-02 09:44:48,120.929,19.352,0.12600000000000477,0.6960000000000015,78.51718641817702,11
23,2023-11-02 21:34:48,120.803,18.656,0.0,0.19599999999999795,21.794205622333283,11
24,2023-11-03 09:45:48,120.803,18.46,0.125,0.6620000000000026,74.78683394323812,11
25,2023-11-03 21:34:48,120.678,17.798,-0.3760000000000048,1.5899999999999999,84.9847101486623,11
26,2023-11-06 21:36:48,120.7,18.562,0.3689999999999998,-1.1080000000000005,129.15937201445234,11
27,2023-11-07 09:44:48,120.331,19.67,-0.38299999999999557,-1.1289999999999978,131.74496351165467,11
28,2023-11-07 21:39:48,120.714,20.799,-0.13299999999999557,0.6359999999999992,72.06419139142524,11
29,2023-11-08 09:41:48,120.847,20.163,0.11499999999999488,0.5640000000000001,245.8180764296721,11
30,2023-11-11 09:42:48,121.042,17.96,-0.1389999999999958,-0.3059999999999974,37.06136989801111,11
31,2023-11-11 21:36:48,121.181,18.266,0.35899999999999466,-0.9920000000000009,116.60145302981847,11
32,2023-11-12 09:41:48,120.822,19.258,-0.015999999999991132,0.09399999999999764,87.327321056942,11
33,2023-11-14 21:43:48,120.038,18.997,-0.1460000000000008,0.5680000000000014,65.00346622272711,11
34,2023-11-15 09:44:48,120.184,18.429,-0.27200000000000557,-0.6820000000000022,81.06155384141461,11
35,2023-11-15 21:42:48,120.456,19.111,-0.14799999999999613,0.5620000000000012,64.40345841152866,11
36,2023-11-16 09:42:48,120.604,18.549,-0.27299999999999613,-0.6780000000000008,80.67586432430001,11
37,2023-11-16 21:41:48,120.877,19.227,0.4749999999999943,-1.2459999999999987,147.18593642937986,11
38,2023-11-17 09:40:48,120.402,20.473,0.09999999999999432,0.4139999999999979,47.201710869166575,11
39,2023-11-17 21:45:48,120.302,20.059,-0.026999999999986812,0.19900000000000162,22.307003006903177,11
40,2023-11-18 09:41:48,120.329,19.86,-0.15200000000000102,-0.30700000000000216,37.65007928952175,11
41,2023-11-18 21:45:48,120.481,20.167,-0.028000000000005798,0.19900000000000162,22.320202223103987,11
42,2023-11-19 09:40:48,120.509,19.968,0.22100000000000364,0.7330000000000005,84.72968784855522,11
43,2023-11-19 21:45:48,120.288,19.235,0.09600000000000364,-0.15300000000000225,19.77178535038792,11
44,2023-11-20 09:42:48,120.192,19.388,-0.5310000000000059,-1.3419999999999987,159.19676466190558,11
45,2023-11-20 21:46:48,120.723,20.73,-0.1560000000000059,0.5390000000000015,62.09846706341343,11
46,2023-11-21 09:38:48,120.879,20.191,0.3430000000000035,1.036999999999999,120.7722805583951,11
47,2023-11-21 21:45:48,120.536,19.154,0.21699999999999875,-0.4819999999999993,58.2283413653028,11
48,2023-11-22 09:41:48,120.319,19.636,-0.2839999999999918,-0.6550000000000011,78.64853731928706,11
49,2023-11-22 21:47:48,120.603,20.291,-0.1600000000000108,0.527000000000001,60.93707630693622,11
50,2023-11-23 09:39:48,120.763,19.764,0.09000000000000341,0.3359999999999985,38.53266881593152,11
51,2023-11-23 21:46:48,120.673,19.428,-0.16199999999999193,0.5199999999999996,60.272830521346336,11
52,2023-11-24 09:40:48,120.835,18.908,-0.03700000000000614,-0.006999999999997897,3.9691957659042107,11
53,2023-11-24 21:45:48,120.872,18.915,-0.6620000000000061,1.8269999999999982,86.00500698860235,11
54,2023-11-26 09:41:48,120.363,19.521,0.20999999999999375,0.6230000000000011,72.69923662627455,11
55,2023-11-26 21:49:48,120.153,18.898,-0.04099999999999682,0.18599999999999994,21.12771730772818,11
56,2023-11-27 09:43:48,120.194,18.712,0.3329999999999984,0.9289999999999985,140.21459389694738,11
57,2023-11-28 09:46:48,119.153,19.501,-0.41799999999999216,-0.9649999999999999,115.85301869951593,11
58,2023-11-28 21:55:48,119.571,20.466,-0.6689999999999969,1.7460000000000022,129.366618426305,11
59,2023-12-01 21:53:48,120.095,19.412,-0.2980000000000018,0.791999999999998,93.47243205643892,12
60,2023-12-02 09:43:48,120.393,18.62,0.07699999999999818,0.2469999999999999,28.640252099388995,12
61,2023-12-02 21:51:48,120.316,18.373,-0.17399999999999238,0.48200000000000287,56.66225021808391,12
62,2023-12-03 09:44:48,120.49,17.891,-0.30000000000001137,-0.6710000000000029,81.06066342588997,12
63,2023-12-03 21:50:48,120.79,18.562,-0.04999999999999716,0.1769999999999996,20.37568902331758,12
64,2023-12-04 09:42:48,120.84,18.385,0.19899999999999807,0.532,62.78276828855515,12
65,2023-12-04 21:50:48,120.641,17.853,0.5730000000000075,-1.3199999999999967,158.72504426555045,12
66,2023-12-05 09:44:48,120.068,19.173,-0.3020000000000067,-0.6620000000000026,80.12828170547647,12
67,2023-12-05 21:55:48,120.37,19.835,-0.17799999999999727,0.4710000000000001,55.5929735588165,12
68,2023-12-06 09:42:48,120.548,19.364,-0.17799999999999727,-0.3689999999999998,45.071339820232566,12
69,2023-12-06 21:54:48,120.726,19.733,-0.5529999999999973,1.350999999999999,161.07494906302995,12
70,2023-12-07 09:41:48,121.279,18.382,-0.18000000000000682,-0.3780000000000001,46.115412949030826,12
71,2023-12-07 21:50:48,121.459,18.76,-0.054000000000002046,0.1720000000000006,19.95354372607066,12
72,2023-12-08 09:40:48,121.513,18.588,0.5690000000000026,1.3800000000000026,164.83738193289776,12
73,2023-12-08 21:50:48,120.944,17.208,-0.05499999999999261,0.16799999999999926,19.57370081413317,12
74,2023-12-09 09:45:48,120.999,17.04,0.0689999999999884,0.19699999999999918,23.10226336755968,12
75,2023-12-09 21:50:48,120.93,16.843,0.06800000000001205,-0.1280000000000001,15.966027024831996,12
76,2023-12-10 09:46:48,120.862,16.971,-0.05700000000000216,-0.10200000000000031,12.859525009340244,12
77,2023-12-10 21:51:48,120.919,17.073,0.19299999999999784,-0.4190000000000005,50.897923006351576,12
78,2023-12-11 09:46:48,120.726,17.492,-0.43300000000000693,-0.972999999999999,117.48575612975547,12
79,2023-12-11 21:53:48,121.159,18.465,0.06700000000000728,-0.12399999999999878,15.492355165279031,12
80,2023-12-12 09:43:48,121.092,18.589,0.3160000000000025,0.7579999999999991,90.65398719045952,12
81,2023-12-12 21:54:48,120.776,17.831,-0.058000000000006935,0.16199999999999903,19.031991770579005,12
82,2023-12-13 09:46:48,120.834,17.669,0.4399999999999977,1.0429999999999993,133.23041103212157,12
83,2023-12-14 09:50:48,119.703,18.196,-0.8100000000000023,-1.8199999999999967,115.3043648869613,12
84,2023-12-16 21:57:48,120.379,17.383,0.43900000000000716,-0.9879999999999995,119.27948185945446,12
85,2023-12-17 09:50:48,119.94,18.371,-0.561000000000007,-1.2550000000000026,151.50188786894915,12
86,2023-12-17 22:01:48,120.501,19.626,0.06400000000000716,-0.13100000000000023,16.033653636025658,12
87,2023-12-18 09:46:48,120.437,19.757,0.4380000000000024,0.9980000000000011,120.11999747273269,12
88,2023-12-18 22:02:48,119.999,18.759,-0.06100000000000705,0.1479999999999997,173.21915364862488,12
89,2023-12-19 22:02:48,120.747,20.148,0.06300000000000239,-0.13500000000000156,16.387610243124684,12
90,2023-12-20 09:45:48,120.684,20.283,-0.06100000000000705,-0.13400000000000034,16.20053482571406,12
91,2023-12-20 22:03:48,120.745,20.417,0.4369999999999976,-0.9699999999999989,117.02206246165413,12
92,2023-12-21 09:45:48,120.308,21.387,0.3130000000000024,0.6950000000000003,83.82986268643532,12
93,2023-12-21 22:07:48,119.995,20.692,-0.5609999999999928,1.254999999999999,151.35123708676446,12
94,2023-12-22 09:48:48,120.556,19.437,0.1869999999999976,0.4200000000000017,50.66104226905532,12
95,2023-12-22 22:03:48,120.369,19.017,-0.1869999999999976,0.41799999999999926,50.47540793941538,12
96,2023-12-23 09:50:48,120.556,18.599,0.3130000000000024,0.7050000000000018,85.07597055674664,12
97,2023-12-23 22:02:48,120.243,17.894,-0.43600000000000705,0.9899999999999984,119.40869171121618,12
98,2023-12-24 09:53:48,120.679,16.904,-0.1869999999999976,-0.4349999999999987,52.292718494843,12
99,2023-12-24 21:59:48,120.866,17.339,0.4380000000000024,-1.0080000000000027,121.29375801957445,12
100,2023-12-25 09:52:48,120.428,18.347,0.06300000000000239,0.13300000000000267,16.215977512935503,12
101,2023-12-25 22:03:48,120.365,18.214,0.3129999999999882,-0.7250000000000014,87.10543888571823,12
102,2023-12-26 09:53:48,120.052,18.939,-0.06099999999999284,-0.15399999999999991,18.28537981858872,12
103,2023-12-26 22:06:48,120.113,19.093,-0.4369999999999976,0.9750000000000014,117.7904944328716,12
104,2023-12-27 09:53:48,120.55,18.118,0.43899999999999295,0.9889999999999972,153.31572787282113,12
105,2024-01-01 22:05:48,121.086,19.4,-0.058000000000006935,0.09799999999999898,12.480929005360409,1
106,2024-01-02 09:52:48,121.144,19.302,0.4420000000000073,0.9879999999999995,119.3052570717625,1
107,2024-01-02 22:05:48,120.702,18.314,-0.058000000000006935,0.09700000000000131,12.403366543339311,1
108,2024-01-03 09:56:48,120.76,18.217,0.19300000000001205,0.4139999999999979,50.35596026574855,1
109,2024-01-03 22:05:48,120.567,17.803,0.06799999999999784,-0.2010000000000005,23.479779325713242,1
110,2024-01-04 09:58:48,120.499,18.004,0.31799999999999784,0.713000000000001,131.55025653448035,1
111,2024-01-05 22:07:48,120.792,19.154,0.3190000000000026,-0.8039999999999985,95.44472329644391,1
112,2024-01-06 09:56:48,120.473,19.958,0.19599999999999795,0.4079999999999977,225.2975556628079,1
113,2024-01-07 09:58:48,120.956,17.984,-0.17900000000000205,-0.4809999999999981,56.72771741000886,1
114,2024-01-07 22:05:48,121.135,18.465,0.5710000000000122,-1.4250000000000007,169.42043761605362,1
115,2024-01-08 09:57:48,120.564,19.89,0.3229999999999933,0.713000000000001,86.20532105613447,1
116,2024-01-08 22:10:48,120.241,19.177,-0.3020000000000067,0.6709999999999994,81.098491048821,1
117,2024-01-09 10:00:48,120.543,18.506,-0.0519999999999925,-0.18499999999999872,21.288514356752522,1
118,2024-01-09 22:08:48,120.595,18.691,0.07399999999999807,-0.2430000000000021,28.12056818305457,1
119,2024-01-10 10:00:48,120.521,18.934,0.20000000000000284,0.4250000000000007,51.73898220697247,1
120,2024-01-10 22:09:48,120.321,18.509,-0.17499999999999716,0.3670000000000009,44.79463622359655,1
121,2024-01-11 10:02:48,120.496,18.142,-0.2990000000000066,-0.8060000000000009,95.004454349135,1
122,2024-01-11 22:08:48,120.795,18.948,0.3260000000000076,-0.8769999999999989,103.33907470875036,1
123,2024-01-12 10:00:48,120.469,19.825,0.20199999999999818,0.4250000000000007,51.778112642013575,1
124,2024-01-12 22:11:48,120.267,19.4,-0.04800000000000182,0.04299999999999926,6.9435321619933745,1
125,2024-01-13 10:02:48,120.315,19.357,0.07899999999999352,0.11899999999999977,15.61503101288731,1
126,2024-01-13 22:11:48,120.236,19.238,-0.17099999999999227,0.352999999999998,43.17043993728087,1
127,2024-01-14 10:03:48,120.407,18.885,-0.04600000000000648,-0.19399999999999906,22.107420067238312,1
128,2024-01-14 22:10:48,120.453,19.079,0.2049999999999983,-0.6039999999999992,70.52008095502072,1
129,2024-01-15 10:03:48,120.248,19.683,-0.29299999999999216,-0.8350000000000009,97.75878785340676,1
130,2024-01-15 22:12:48,120.541,20.518,-0.41899999999999693,0.9789999999999992,117.3306053254874,1
131,2024-01-16 10:01:48,120.96,19.539,0.2079999999999984,0.44700000000000273,54.285367103981095,1
132,2024-01-16 22:09:48,120.752,19.092,-0.04200000000000159,0.019999999999999574,4.942196485487178,1
133,2024-01-17 10:03:48,120.794,19.072,-0.16599999999999682,-0.5259999999999998,61.026774509668755,1
134,2024-01-17 22:09:48,120.96,19.598,0.333999999999989,-0.9730000000000025,113.67614258307377,1
135,2024-01-18 10:02:48,120.626,20.571,0.46000000000000796,1.110000000000003,132.4527726408842,1
136,2024-01-18 22:12:48,120.166,19.461,-0.4140000000000015,1.006999999999998,120.139453561536,1
137,2024-01-19 10:06:48,120.58,18.454,0.3370000000000033,0.8150000000000013,97.37606935247875,1
138,2024-01-19 22:09:48,120.243,17.639,0.33799999999999386,-1.0120000000000005,118.06076822187131,1
139,2024-01-20 10:09:48,119.905,18.651,-0.03699999999999193,-0.1999999999999993,184.2452677298691,1
140,2024-01-21 10:09:48,120.603,17.133,-0.5350000000000108,-1.5809999999999995,184.68591550899797,1
141,2024-01-21 22:07:48,121.138,18.714,0.3410000000000082,-1.0530000000000008,122.43862729632053,1
142,2024-01-22 10:05:48,120.797,19.767,0.09099999999999397,0.13799999999999812,18.0616236064343,1
143,2024-01-22 22:10:48,120.706,19.629,-0.2819999999999965,0.6780000000000008,80.99146634968425,1
144,2024-01-23 10:06:48,120.988,18.951,-0.031999999999996476,-0.20599999999999952,23.151751796115505,1
145,2024-01-23 22:08:48,121.02,19.157,0.3439999999999941,-1.097999999999999,127.29176137953026,1
146,2024-01-24 10:06:48,120.676,20.255,0.2190000000000083,0.4989999999999988,60.01933905809055,1
147,2024-01-24 22:11:48,120.457,19.756,-0.15400000000001057,0.31899999999999906,38.967298787535206,1
148,2024-01-25 10:08:48,120.611,19.437,0.47100000000000364,1.2520000000000024,147.77922430831063,1
149,2024-01-25 22:10:48,120.14,18.185,0.09799999999999898,-0.4090000000000025,46.63949443725408,1
150,2024-01-26 10:12:48,120.042,18.594,-0.277000000000001,-0.9489999999999981,109.46565521824003,1
151,2024-01-26 22:11:48,120.319,19.543,-0.15099999999999625,0.3149999999999977,38.440953890769855,1
152,2024-01-27 10:10:48,120.47,19.228,0.34900000000000375,0.9220000000000006,108.90718006267703,1
153,2024-01-27 22:10:48,120.121,18.306,0.10099999999999909,-0.43900000000000006,49.9625602742699,1
154,2024-01-28 10:13:48,120.02,18.745,0.10099999999999909,0.1750000000000007,22.17829945161611,1
155,2024-01-28 22:11:48,119.919,18.57,-0.02200000000000557,-0.06899999999999906,8.015092894941532,1
156,2024-01-29 10:14:48,119.941,18.639,-0.14699999999999136,-0.6009999999999991,297.28779065009377,1
157,2024-02-01 10:09:48,120.809,21.185,0.3580000000000041,0.9939999999999998,116.63284049405875,2
158,2024-02-01 22:10:48,120.451,20.191,-0.26600000000000534,0.7109999999999985,83.81244273188433,2
159,2024-02-02 10:12:48,120.717,19.48,-0.015000000000000568,-0.22299999999999898,24.8462076558297,2
160,2024-02-02 22:08:48,120.732,19.703,-0.5139999999999958,1.5809999999999995,183.92531974458873,2
161,2024-02-03 10:12:48,121.246,18.122,0.36199999999999477,1.093,127.44993079146354,2
162,2024-02-03 22:04:48,120.884,17.029,0.36199999999999477,-1.431000000000001,163.67291388366922,2
163,2024-02-04 10:15:48,120.522,18.46,0.11400000000000432,0.2270000000000003,27.96223925063365,2
164,2024-02-04 22:07:48,120.408,18.233,0.23900000000000432,-1.0309999999999988,117.37145236499805,2
165,2024-02-05 10:16:48,120.169,19.264,-0.13500000000000512,-0.6750000000000007,76.37712494690466,2
166,2024-02-05 22:09:48,120.304,19.939,-0.25900000000000034,0.7439999999999998,87.0658236782135,2
167,2024-02-06 10:15:48,120.563,19.195,-0.25799999999999557,-1.1469999999999985,130.36654575813486,2
168,2024-02-06 22:07:48,120.821,20.342,0.11700000000000443,-0.6490000000000009,126.80573152432657,2
169,2024-02-07 22:08:48,120.21,19.357,0.11899999999999977,-0.6649999999999991,74.98680253053674,2
170,2024-02-08 10:17:48,120.091,20.022,-0.13000000000000966,-0.7220000000000013,81.41819827257446,2
171,2024-02-08 22:09:48,120.221,20.744,-0.2539999999999907,0.759999999999998,88.55909294762826,2
172,2024-02-09 10:16:48,120.475,19.984,0.12199999999999989,0.25400000000000134,30.991819245068083,2
173,2024-02-09 22:07:48,120.353,19.73,-0.12700000000000955,0.2839999999999989,34.26755110619809,2
174,2024-02-10 10:17:48,120.48,19.446,-0.001999999999995339,-0.23799999999999955,26.465222151207097,2
175,2024-02-10 22:06:48,120.482,19.684,-0.125,0.28300000000000125,34.085482637080325,2
176,2024-02-11 10:17:48,120.607,19.401,0.375,1.3419999999999987,154.3600756374819,2
177,2024-02-11 22:05:48,120.232,18.059,0.2510000000000048,-1.3000000000000007,146.95055034296908,2
178,2024-02-12 10:20:48,119.981,19.359,0.000999999999990564,-0.24199999999999733,26.909376439401317,2
179,2024-02-12 22:07:48,119.98,19.601,-0.2469999999999999,0.8320000000000007,96.08189359926914,2
180,2024-02-13 10:20:48,120.227,18.769,-0.12199999999999989,-0.7940000000000005,89.21377885530113,2
181,2024-02-13 22:05:48,120.349,19.563,0.0040000000000048885,-0.28600000000000136,31.80450559498608,2
182,2024-02-14 10:19:48,120.345,19.849,0.25499999999999545,0.8960000000000008,163.42640214950677,2
